income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,dti_ratio,total_assets,asset_coverage,affordability_index
9100000,25600000,12,688,8900000,16300000,27900000,11100000,0,2.8131868131868134,64200000,2.5078125,4.265625
800000,2300000,16,739,1800000,600000,2000000,400000,0,2.875,4800000,2.0869565217391304,5.565217391304348
800000,2800000,10,798,1300000,1300000,2500000,400000,0,3.5,5500000,1.9642857142857142,2.857142857142857
4100000,9900000,4,319,7600000,7400000,12000000,5500000,1,2.4146341463414633,32500000,3.282828282828283,1.6565656565656566
4200000,8700000,6,583,6000000,800000,8500000,2500000,0,2.0714285714285716,17800000,2.045977011494253,2.896551724137931
4800000,11500000,12,535,3600000,8000000,15600000,5400000,1,2.3958333333333335,32600000,2.8347826086956522,5.0086956521739125
8300000,25900000,8,696,14400000,12200000,23500000,7100000,0,3.1204819277108435,57200000,2.2084942084942085,2.563706563706564
7600000,23900000,8,672,2500000,1600000,20200000,6700000,0,3.1447368421052633,31000000,1.297071129707113,2.5439330543933054
5100000,12300000,20,410,9200000,9200000,18700000,5600000,1,2.411764705882353,42700000,3.4715447154471546,8.292682926829269
3600000,11600000,14,546,8500000,300000,12000000,4800000,1,3.2222222222222223,25600000,2.206896551724138,4.344827586206897
5400000,16800000,16,550,10700000,6400000,13400000,7000000,0,3.111111111111111,37500000,2.232142857142857,5.142857142857143
700000,1400000,4,344,1500000,800000,2600000,300000,1,2.0,5200000,3.7142857142857144,2.0
9800000,38200000,10,743,5400000,14800000,24300000,5300000,0,3.8979591836734695,49800000,1.3036649214659686,2.5654450261780104
9700000,36400000,4,772,13800000,11300000,38100000,13500000,0,3.752577319587629,76700000,2.107142857142857,1.065934065934066
9400000,29900000,12,302,12300000,1500000,35700000,8200000,1,3.1808510638297873,57700000,1.9297658862876255,3.7725752508361206
3200000,9100000,18,376,4500000,800000,9000000,1700000,1,2.84375,16000000,1.7582417582417582,6.329670329670329
3700000,11600000,10,747,0,4500000,9000000,3500000,0,3.135135135135135,17000000,1.4655172413793103,3.189655172413793
4200000,15800000,6,710,12300000,3700000,12600000,4600000,0,3.761904761904762,33200000,2.1012658227848102,1.5949367088607593
7000000,24200000,6,892,20600000,500000,21400000,9200000,0,3.4571428571428573,51700000,2.1363636363636362,1.7355371900826446
3200000,11500000,16,492,4800000,2300000,10400000,3200000,1,3.59375,20700000,1.8,4.452173913043478
7900000,17700000,2,559,19700000,2800000,28900000,5400000,0,2.240506329113924,56800000,3.209039548022599,0.8926553672316384
2200000,8300000,18,314,1100000,900000,5800000,2000000,1,3.772727272727273,9800000,1.180722891566265,4.771084337349397
2700000,8400000,6,744,1200000,4100000,7500000,2000000,0,3.111111111111111,14800000,1.7619047619047619,1.9285714285714286
6800000,18000000,12,690,17800000,11800000,25000000,9300000,0,2.6470588235294117,63900000,3.55,4.533333333333333
6300000,23300000,4,347,18300000,12200000,21100000,8100000,0,3.6984126984126986,59700000,2.5622317596566524,1.0815450643776825
9000000,31400000,2,677,12000000,10800000,20700000,8700000,0,3.488888888888889,52200000,1.6624203821656052,0.5732484076433121
4700000,15700000,4,468,13300000,5100000,16200000,3600000,0,3.3404255319148937,38200000,2.43312101910828,1.197452229299363
8100000,17500000,4,674,10800000,12700000,23200000,9300000,0,2.1604938271604937,56000000,3.2,1.8514285714285714
9000000,27300000,14,353,22600000,4400000,26900000,7200000,1,3.033333333333333,61100000,2.238095238095238,4.615384615384615
3800000,14100000,8,727,3900000,4900000,8200000,5400000,0,3.710526315789474,22400000,1.5886524822695036,2.1560283687943262
8800000,22200000,10,512,6800000,4000000,31900000,9900000,1,2.522727272727273,52600000,2.369369369369369,3.963963963963964
8700000,27200000,18,454,9100000,9300000,30900000,12000000,1,3.1264367816091956,61300000,2.2536764705882355,5.757352941176471
5000000,12400000,14,315,7400000,8600000,17000000,4000000,1,2.48,37000000,2.9838709677419355,5.645161290322581
6000000,22700000,10,480,200000,11900000,13700000,8700000,1,3.783333333333333,34500000,1.5198237885462555,2.643171806167401
9100000,24200000,16,685,25600000,1900000,31100000,9100000,0,2.659340659340659,67700000,2.7975206611570247,6.016528925619835
7400000,17900000,6,460,2600000,1300000,25900000,5000000,1,2.418918918918919,34800000,1.9441340782122905,2.4804469273743015
8300000,28400000,16,704,1400000,11700000,16900000,11400000,0,3.4216867469879517,41400000,1.4577464788732395,4.676056338028169
7600000,23900000,12,692,500000,12200000,27000000,5000000,0,3.1447368421052633,44700000,1.8702928870292888,3.815899581589958
3500000,9600000,4,398,1700000,6000000,7900000,4600000,1,2.742857142857143,20200000,2.1041666666666665,1.4583333333333333
1000000,3500000,18,882,900000,500000,2900000,600000,0,3.5,4900000,1.4,5.142857142857143
9900000,25900000,4,860,7800000,200000,38000000,5400000,0,2.6161616161616164,51400000,1.9845559845559846,1.528957528957529
5700000,15100000,18,330,5900000,3800000,16600000,6200000,1,2.6491228070175437,32500000,2.152317880794702,6.794701986754967
700000,2400000,16,447,1300000,700000,2600000,800000,1,3.4285714285714284,5400000,2.25,4.666666666666667
9600000,23800000,12,788,9900000,14400000,21200000,10400000,0,2.4791666666666665,55900000,2.3487394957983194,4.840336134453782
9300000,28900000,6,526,11100000,1600000,19700000,11000000,1,3.10752688172043,43400000,1.5017301038062283,1.9307958477508649
9500000,28400000,18,577,6200000,10300000,30200000,14100000,0,2.9894736842105263,60800000,2.140845070422535,6.02112676056338
8700000,23400000,16,372,10600000,11700000,20000000,8000000,1,2.689655172413793,50300000,2.1495726495726495,5.948717948717949
7300000,21000000,14,759,15500000,8000000,20300000,10800000,0,2.8767123287671232,54600000,2.6,4.866666666666666
4100000,12700000,10,465,6400000,1900000,14100000,3200000,1,3.097560975609756,25600000,2.015748031496063,3.2283464566929134
2900000,10200000,4,789,1200000,4100000,6100000,3600000,0,3.5172413793103448,15000000,1.4705882352941178,1.1372549019607843
7500000,17900000,2,680,7000000,11800000,25000000,6300000,0,2.3866666666666667,50100000,2.798882681564246,0.8379888268156425
7900000,25700000,20,681,14900000,3000000,18100000,8800000,0,3.2531645569620253,44800000,1.7431906614785992,6.147859922178989
6900000,22300000,16,673,17400000,100000,21300000,9000000,0,3.2318840579710146,47800000,2.1434977578475336,4.95067264573991
6900000,22900000,10,313,5600000,9300000,26200000,8000000,1,3.318840579710145,49100000,2.1441048034934496,3.013100436681223
4800000,18800000,16,551,7900000,9400000,17300000,5500000,0,3.9166666666666665,40100000,2.132978723404255,4.085106382978723
7700000,24400000,8,453,1400000,7700000,22000000,10000000,1,3.168831168831169,41100000,1.6844262295081966,2.5245901639344264
6900000,22700000,4,650,900000,13400000,15500000,6400000,0,3.289855072463768,36200000,1.5947136563876652,1.2158590308370043
1200000,4500000,4,439,3200000,1800000,2900000,1200000,0,3.75,9100000,2.022222222222222,1.0666666666666667
2900000,9600000,4,658,8200000,4300000,7000000,2700000,0,3.310344827586207,22200000,2.3125,1.2083333333333333
5500000,18900000,6,379,13900000,9100000,18500000,3100000,1,3.4363636363636365,44600000,2.35978835978836,1.746031746031746
3200000,10700000,4,450,7300000,3000000,8200000,1800000,0,3.34375,20300000,1.897196261682243,1.1962616822429906
2600000,8200000,4,849,7400000,2000000,8900000,2700000,0,3.1538461538461537,21000000,2.5609756097560976,1.2682926829268293
500000,1600000,18,865,1400000,400000,1000000,200000,0,3.2,3000000,1.875,5.625
1800000,6900000,10,853,900000,400000,3700000,1700000,1,3.8333333333333335,6700000,0.9710144927536232,2.608695652173913
1300000,4900000,12,555,2400000,1200000,4100000,1700000,0,3.769230769230769,9400000,1.9183673469387754,3.183673469387755
9900000,20700000,20,821,12700000,8200000,38100000,11100000,0,2.090909090909091,70100000,3.3864734299516908,9.565217391304348
2000000,4700000,2,820,4700000,500000,7900000,1200000,0,2.35,14300000,3.0425531914893615,0.851063829787234
5100000,15300000,4,721,7000000,6100000,15300000,5900000,0,3.0,34300000,2.241830065359477,1.3333333333333333
8200000,24000000,20,831,23000000,3000000,24800000,5400000,0,2.926829268292683,56200000,2.341666666666667,6.833333333333333
4200000,12600000,18,571,8900000,3200000,11700000,6200000,0,3.0,30000000,2.380952380952381,6.0
1300000,4900000,8,582,2100000,1800000,3400000,1700000,0,3.769230769230769,9000000,1.836734693877551,2.122448979591837
4600000,13600000,18,487,11200000,8500000,15500000,5400000,1,2.9565217391304346,40600000,2.985294117647059,6.088235294117648
6600000,19700000,12,758,16000000,4400000,18800000,9500000,0,2.984848484848485,48700000,2.472081218274112,4.020304568527918
8300000,30100000,16,636,5200000,5100000,33100000,7200000,0,3.6265060240963853,50600000,1.681063122923588,4.411960132890365
6900000,20700000,16,857,17100000,13700000,14600000,8800000,0,3.0,54200000,2.6183574879227054,5.333333333333333
4700000,12500000,8,678,13700000,200000,9800000,7000000,0,2.6595744680851063,30700000,2.456,3.008
7900000,15800000,8,551,800000,3500000,18700000,8300000,0,2.0,31300000,1.981012658227848,4.0
8800000,24900000,16,668,16700000,17200000,30000000,10500000,0,2.8295454545454546,74400000,2.9879518072289155,5.6546184738955825
6500000,23400000,2,672,5000000,10400000,16700000,7600000,0,3.6,39700000,1.6965811965811965,0.5555555555555556
3500000,13700000,4,439,5200000,2800000,13000000,4400000,0,3.914285714285714,25400000,1.854014598540146,1.0218978102189782
8200000,19600000,16,636,11500000,2300000,28800000,10700000,0,2.3902439024390243,53300000,2.7193877551020407,6.6938775510204085
2000000,6000000,14,393,1500000,1400000,5900000,2900000,1,3.0,11700000,1.95,4.666666666666667
2700000,8200000,2,848,7000000,1000000,6200000,1500000,0,3.037037037037037,15700000,1.9146341463414633,0.6585365853658537
5300000,17600000,4,790,2000000,10200000,19700000,7700000,0,3.3207547169811322,39600000,2.25,1.2045454545454546
9900000,19900000,6,312,21400000,2200000,31400000,11000000,1,2.01010101010101,66000000,3.3165829145728645,2.984924623115578
5000000,19500000,14,775,3100000,4700000,9900000,6500000,0,3.9,24200000,1.241025641025641,3.5897435897435894
9100000,18600000,20,403,18400000,11700000,20300000,9200000,1,2.043956043956044,59600000,3.204301075268817,9.78494623655914
7600000,26400000,14,867,9200000,700000,27900000,7400000,0,3.473684210526316,45200000,1.7121212121212122,4.03030303030303
5200000,17800000,18,558,8300000,5400000,13000000,3100000,0,3.423076923076923,29800000,1.6741573033707866,5.258426966292135
1800000,6000000,4,548,1400000,2400000,6500000,2600000,0,3.3333333333333335,12900000,2.15,1.2
7300000,28200000,16,486,15300000,8800000,16400000,7700000,1,3.863013698630137,48200000,1.7092198581560283,4.141843971631205
3200000,11600000,6,635,3300000,4600000,6500000,3900000,0,3.625,18300000,1.5775862068965518,1.6551724137931034
5200000,20700000,2,538,3200000,2000000,14600000,3600000,0,3.980769230769231,23400000,1.1304347826086956,0.5024154589371981
7100000,28200000,14,496,6300000,10900000,27700000,4600000,1,3.971830985915493,49500000,1.7553191489361701,3.524822695035461
1400000,4800000,6,411,1400000,300000,4400000,1600000,1,3.4285714285714284,7700000,1.6041666666666667,1.75
2700000,10700000,6,857,7400000,4200000,8200000,2800000,0,3.962962962962963,22600000,2.1121495327102804,1.5140186915887852
6500000,18100000,10,360,15700000,10600000,20200000,6100000,1,2.7846153846153845,52600000,2.9060773480662982,3.591160220994475
9300000,35900000,18,461,9800000,12700000,26200000,11400000,1,3.860215053763441,60100000,1.6740947075208914,4.662952646239554
6700000,14900000,16,638,3300000,6900000,22300000,8100000,0,2.2238805970149254,40600000,2.7248322147651005,7.194630872483222
6800000,19300000,6,865,12100000,100000,22900000,9000000,0,2.838235294117647,44100000,2.284974093264249,2.1139896373056994
5600000,13600000,4,449,5900000,5700000,18800000,4300000,1,2.4285714285714284,34700000,2.551470588235294,1.6470588235294117
1900000,4700000,2,870,4700000,2300000,3900000,2300000,0,2.473684210526316,13200000,2.8085106382978724,0.8085106382978723
8400000,19500000,6,815,5300000,2500000,24000000,7200000,0,2.3214285714285716,39000000,2.0,2.5846153846153848
2500000,7200000,16,454,4200000,1000000,7100000,2100000,1,2.88,14400000,2.0,5.555555555555555
2900000,9900000,18,783,1300000,100000,11000000,2600000,0,3.413793103448276,15000000,1.5151515151515151,5.2727272727272725
3200000,7400000,2,543,3600000,4500000,11200000,4600000,1,2.3125,23900000,3.22972972972973,0.8648648648648649
3000000,10900000,2,786,7600000,3300000,8000000,3200000,0,3.6333333333333333,22100000,2.0275229357798166,0.5504587155963303
800000,2500000,20,395,1500000,300000,1600000,500000,1,3.125,3900000,1.56,6.4
400000,1300000,2,885,200000,300000,1100000,500000,0,3.25,2100000,1.6153846153846154,0.6153846153846154
4400000,10600000,20,488,10800000,2400000,13200000,4600000,1,2.409090909090909,31000000,2.9245283018867925,8.30188679245283
8700000,19900000,10,829,7500000,10500000,20200000,8400000,0,2.2873563218390807,46600000,2.341708542713568,4.371859296482412
7400000,15400000,6,677,22000000,13500000,28900000,7400000,0,2.081081081081081,71800000,4.662337662337662,2.8831168831168834
5700000,14400000,12,645,14500000,8600000,12900000,4700000,0,2.526315789473684,40700000,2.826388888888889,4.75
9700000,27600000,10,788,9400000,3100000,31800000,10600000,0,2.845360824742268,54900000,1.9891304347826086,3.5144927536231885
7000000,22400000,6,649,12200000,9900000,17800000,8900000,0,3.2,48800000,2.1785714285714284,1.875
8900000,23100000,4,519,22800000,500000,25200000,4700000,1,2.595505617977528,53200000,2.303030303030303,1.5411255411255411
3100000,11200000,14,772,3400000,5800000,8300000,2100000,0,3.6129032258064515,19600000,1.75,3.875
2200000,6100000,12,330,5500000,2900000,5000000,2200000,1,2.772727272727273,15600000,2.557377049180328,4.327868852459017
7100000,21500000,4,557,8900000,8000000,26400000,4000000,0,3.028169014084507,47300000,2.2,1.3209302325581396
8200000,19000000,6,334,24500000,6800000,28600000,10200000,1,2.317073170731707,70100000,3.6894736842105265,2.5894736842105264
9800000,28400000,12,487,8900000,15400000,30800000,11100000,1,2.8979591836734695,66200000,2.3309859154929575,4.140845070422536
3900000,9700000,8,539,4400000,7600000,7900000,5100000,1,2.4871794871794872,25000000,2.577319587628866,3.216494845360825
2200000,8100000,8,710,500000,2900000,7300000,1000000,0,3.6818181818181817,11700000,1.4444444444444444,2.1728395061728394
600000,1700000,20,879,1100000,100000,2300000,700000,0,2.8333333333333335,4200000,2.4705882352941178,7.0588235294117645
6900000,22000000,10,512,6100000,9100000,20600000,3900000,1,3.1884057971014492,39700000,1.8045454545454545,3.1363636363636362
7400000,27300000,18,561,12600000,400000,27100000,9600000,0,3.689189189189189,49700000,1.8205128205128205,4.879120879120879
4000000,11600000,6,539,5900000,2600000,12100000,4700000,1,2.9,25300000,2.1810344827586206,2.0689655172413794
700000,2000000,18,544,800000,1300000,1500000,400000,1,2.857142857142857,4000000,2.0,6.3
1900000,4600000,16,631,3200000,2700000,4500000,2700000,0,2.4210526315789473,13100000,2.847826086956522,6.608695652173913
2200000,6800000,20,546,4600000,200000,4500000,2200000,1,3.090909090909091,11500000,1.6911764705882353,6.470588235294118
2000000,5600000,14,569,5000000,1100000,7900000,1600000,0,2.8,15600000,2.7857142857142856,5.0
7400000,17900000,6,384,13400000,12300000,22400000,4700000,1,2.418918918918919,52800000,2.9497206703910615,2.4804469273743015
2300000,9000000,6,583,3600000,1300000,6900000,3400000,0,3.9130434782608696,15200000,1.6888888888888889,1.5333333333333334
4000000,15500000,12,517,0,600000,12100000,3500000,1,3.875,16200000,1.0451612903225806,3.096774193548387
1500000,5800000,18,420,800000,1900000,4100000,1400000,1,3.8666666666666667,8200000,1.4137931034482758,4.655172413793103
5200000,12900000,18,644,400000,5000000,12000000,7500000,0,2.480769230769231,24900000,1.930232558139535,7.2558139534883725
5400000,14500000,8,349,10800000,4800000,21100000,6600000,1,2.685185185185185,43300000,2.986206896551724,2.9793103448275864
7700000,25300000,18,662,3400000,11400000,19100000,9900000,0,3.2857142857142856,43800000,1.7312252964426877,5.478260869565218
1900000,6400000,20,704,900000,3400000,5300000,1900000,0,3.3684210526315788,11500000,1.796875,5.9375
6400000,15500000,2,324,18400000,11100000,13900000,4500000,1,2.421875,47900000,3.0903225806451613,0.8258064516129032
700000,1700000,18,757,1900000,200000,2100000,600000,0,2.4285714285714284,4800000,2.823529411764706,7.411764705882353
5800000,23000000,16,361,6000000,10100000,23000000,2800000,1,3.9655172413793105,41900000,1.8217391304347825,4.034782608695652
1800000,5400000,4,415,4400000,2000000,5600000,1800000,0,3.0,13800000,2.5555555555555554,1.3333333333333333
4300000,13800000,18,618,9600000,800000,14000000,2400000,0,3.2093023255813953,26800000,1.9420289855072463,5.608695652173913
8000000,27100000,8,524,16900000,10900000,25600000,8400000,1,3.3875,61800000,2.2804428044280445,2.3616236162361623
